,0,1,2,3
0,0.7595956621334622,0.02161574435066559,0.7396022155355505,0.453429117659086
1,0.9597855323153447,0.3014578131771413,0.5671532361272601,0.9495733813213241
2,0.9264877612354366,0.5222226035547475,0.5434176114209913,0.059082633485592895
3,0.25156312325516156,0.643779811578461,0.7172384048397227,1.1409268215352266
4,0.6716247947235532,0.3451250125790268,0.7351631168781829,1.4710099005592612
5,0.6253179118216934,0.5596349924269538,0.5590546066770415,0.24560381014946808
6,0.4366255961809751,0.8244777200300214,0.212103328380544,0.0006175411320719486
7,0.510042564615895,0.7793942294948022,0.8850868056107503,1.9516928195516101
8,0.6864333378180832,0.22244779565982656,0.41775259707214196,0.7207801739348878
9,0.24568106146936805,0.0014305901546479627,0.04252707134120921,1.011479552300574
10,0.20176850407853753,0.04707329932243296,0.30211945891119746,1.4110431624773094
11,0.6488645627207759,0.05912443322032994,0.5561286946294435,1.0413929250599827
12,0.05447957700837162,0.41737183651820625,0.6279446543393239,1.412872667261656
13,0.3000649357043653,0.28543302491827865,0.5066188151787179,1.6433458210601881
14,0.3418020736939469,0.0844911651064313,0.3155921578103257,0.3631754229922024
15,0.3112015011480481,0.3139600538095712,0.35305745107565945,0.042195992449442755
16,0.5879550406301186,0.4938098465208337,0.4481222371674581,0.2846021737850378
17,0.5363671872229321,0.7012906670540837,0.35767993056453457,0.19293541374552944
18,0.6597937042736381,0.40016192772300013,0.8637874740141223,1.1264629050781012
19,0.4877204693839701,0.8703459012107579,0.03613048339493192,1.29782701529007
20,0.2998890912133747,0.8740183948566692,0.21589504533827997,0.6435365475629653
21,0.05288906733333983,0.7314551448166163,1.1434356371640113,0.5316808489399998
22,0.1903664132058329,0.12099410903852,0.13697448761538022,0.40216216390408155
23,0.07291145528882104,0.09851829454189066,0.7712789870506357,0.7745846946246986
24,0.09280490279273866,0.2959988798467533,0.8210246934096429,0.6870100495973178
25,0.02566254539506543,0.6062159673743921,0.722908455142772,0.4885303320353212
26,0.022961254967180635,0.8255533687264338,0.692555959287517,0.08959552713885811
27,0.22738155818871375,0.5326190788513511,0.7313171770716435,0.4350930116018813
28,0.2991932467420539,0.2429607654598564,0.5577204678565615,0.6034710914484118
29,0.5022947951736202,0.4926828123407751,0.15422503464426454,0.21831773518858213
30,0.4475305555243417,0.6080274260361898,0.971407829745509,0.3367395228490447
31,0.3699607345979362,0.45798145031199794,0.16950464304326088,0.09373780964994713
32,1.233197328089588,0.40102293123360405,0.9342764140587447,1.4611339612950605
33,1.3428100554415077,0.6750149578259373,0.4099998351518067,0.9026916130763482
34,0.7717523452842316,0.8309656371667778,0.8225309893089123,0.5556326466482298
35,0.40041584549632275,0.6630309945925498,0.20290845273463318,0.3574577195419548
36,0.09800057519424124,0.6506286750353889,1.0909873635436014,0.47386657314215075
37,0.20012355529884898,0.4710400067660855,0.2591147958224686,0.4596936294600139
38,0.0004995696194197216,0.3845954573243312,0.2334878454783948,0.3475360820184255
39,0.060761468530227424,0.4290807981266984,0.3481424374866823,0.27787575452070157
40,0.4780581091404596,0.5152023524155313,0.4874665562945089,1.1285274034162542
41,0.352221438087172,0.8123703961107556,0.08991442212119305,0.19507438687634404
42,0.35858325024165166,0.8779167294597526,1.669145016738704,1.4358476535669613
43,0.34449216338223393,0.2046127475927194,0.34083976772654756,0.721062496759087
44,0.0021630241064383845,0.09294844870293968,0.565632143255505,1.12113634564513
45,0.03468199842057061,0.30179812808811163,0.13906061241140288,0.5157931263453551
46,0.10512511823059036,0.3450014238165401,1.3696336057328355,0.10047682067509342
47,0.40711638492812313,0.2388710511868544,0.3233220246860359,1.006524953743855
48,0.40323848635789267,0.23006609822508003,0.6745625032948569,0.4763332677168027
49,0.6441131899247651,0.027997669949676878,0.594632298422688,0.7751327331534106
50,0.8432056806118235,0.3616112413085861,0.29565715808678306,0.6187448993630965
51,0.8526980160848823,0.6409821417612829,0.3506121426790809,0.27888505846543454
52,1.0558848920401889,0.8025010004021418,0.13061118278914974,0.6465700920878511
53,1.1607553192446405,0.8615052266386808,0.02191089769674841,0.5132463789124058
54,1.4620631210409814,0.9009645681118966,0.4231589225288581,0.7340898286882347
55,1.413141659969588,0.877570376695519,0.0653211000179472,0.33460785611024924
56,1.9795289929229507,0.9867268536740552,0.8823454004020764,2.206951761211119
57,0.8573868567218845,1.805691926735093,0.8584854063220512,1.7715904176826773
58,0.19276061934936176,1.292778935709742,0.585953941527173,1.9931946737514057
59,0.11305819737861199,0.8127478115115386,0.005209111373856501,0.1652320572554953
60,0.16874323432639565,0.8091807190178476,0.34369169974177133,0.12438822047482108
61,0.3415637509272826,0.9987181603872307,0.05714769715202728,0.7823893086607222
62,0.21792248754079896,1.0214845444960616,0.08417078951781491,0.24851212395014863
63,0.036846331503004176,1.0104081013529622,0.27941771738295335,0.028541483601872124
64,0.09403380115604217,0.7737723172168379,0.2702258873806743,0.22494421481522764
65,0.8976252434205745,0.5753064938784492,0.635345573277404,3.05800878902553
66,0.0725796391609844,1.0964578545357464,1.064338709798681,1.8337661009329695
67,0.3435603993818091,0.5010132194089247,0.027677518718428534,0.4604175701534842
68,0.6010590867067801,0.5574516258714621,0.08056830015227841,0.5689181944524029
69,0.4428934097638433,0.4604919288127947,0.41472521999053963,0.286307279757832
70,0.7079814656336549,0.27627114659303714,0.7137831905356082,0.7461838947577136
71,0.700490424364665,0.0031190458008628842,1.146257438454106,0.47910084895664046
72,0.5086579398353545,0.5075887619177157,1.0573692066980382,0.3318378139176774
73,0.4726103567381009,0.7320747309493427,0.06658875571371355,0.4560415795630345
74,0.14541165836703737,0.7561643913437475,1.5542349011672187,0.7001246913666337
75,0.04312130902855446,0.5548784382584837,0.5640168857651798,0.08717432831815913
76,0.09515535027764728,0.3846808679949902,0.18577494558977836,0.09186698303042924
77,0.2541198140523355,0.3298950919536564,0.6512949575451781,1.252331732878528
78,0.5066859060560779,0.6064658522778406,1.2063157842551557,1.055572288355025
79,0.13903604676476652,0.22167770475225584,1.0825757250683337,1.0171187109324957
80,0.0025749728973180996,0.11772368049432709,1.890775711212496,0.06614410812275111
81,0.008659000663604768,0.40431466789322856,0.6417452643942023,0.4502478764455293
82,0.36532199840647034,0.2171265513844355,0.222431322983438,1.1499907775968388
83,0.9323787800307142,0.29021400142080883,0.8627401685146878,1.5100052819043253
84,1.159892102625171,0.716796969269952,0.05978653646801201,0.8789161931026002
85,1.1839416590046712,0.7127286418201345,0.04748469088441835,0.030898167200019637
86,0.8456950936782335,0.7631509477610788,0.34801998414987156,0.09695083016404282
87,0.8069661315405982,0.6610379951439658,0.04756743656736342,0.7517592175579983
88,0.4745365101515382,0.6695351267527088,0.1132554969502182,1.1118394523591633
89,0.4825896154799041,0.667248058832995,0.0421238419598663,0.03193999295366683
90,0.14991835525447825,0.7604508021838686,0.1488864688885257,0.42469203117711424
91,0.2721617510152509,0.675041154819855,0.3204705860286053,0.2772760658868419
92,0.12988376216035227,0.598993927811456,0.6846625558144395,0.5796453079143049
93,0.5626101696308732,0.9922661544173782,0.08894029008416687,1.1765611099448443
94,0.7169711921319928,1.0670555596096372,0.1638590318113492,0.16352158940316847
95,0.18544945664557136,1.1807479306461721,0.8780785867490732,1.83282892089516
96,0.7836335993869886,0.7144349043029438,0.802688760484836,0.6305389087612538
97,0.4472642022502444,0.19293606096906088,0.3302784559168925,0.08970601000682724
98,0.8867357499789753,0.026740228415083257,0.4946062876424628,0.7144780538137259
99,1.6297476331998892,0.3925362386746967,1.0346729616656039,1.3231502559616832
100,2.8198378266655726,0.95854901873835,0.8691979961825789,2.583368971083006
101,2.1489603513605258,1.6353135138640689,0.3715706100781866,2.4538840587142703
102,2.0040724208968657,1.4250780195156685,0.07466746062376568,0.22956282167253336
103,2.5768819715416194,1.3359409961721105,0.7258907905625883,1.7858560112834754
104,2.0871632552393797,1.9001905040093254,0.7199322307703482,0.9654835665671749
105,1.5400797838757279,1.6221645278214873,0.05821102498576064,0.06459707315134097
106,1.6633927341180772,1.5935286595055107,0.300615231636086,0.9643082998386414
107,1.0319566007894827,1.8136264779265905,0.2320182967381002,0.9610390335078787
108,0.14787155336514482,1.9552643546329453,0.3656175898061759,1.7000351036022894
109,0.36217611231337055,1.6705567448965597,0.5755066364943787,0.4527113217360766
110,0.35832943135008755,1.1261249419514654,0.26227078058633235,0.4189635297033814
111,0.6019703533765309,0.8829030109174777,0.21572826648068394,0.5562431714444652
112,0.8909361330981704,0.984602163763399,0.5152590236786548,0.44961218589679586
113,0.8289387572573806,0.7368884858358798,0.6321635304912159,0.12644817819574564
114,0.8331301601300534,0.162234127733174,1.4711808011255956,0.157730168213765
115,0.022033244743532073,0.7852600278287148,0.8715052915048248,1.6220194341918066
116,0.5763953588674533,0.0832048270905843,0.43729033711546683,1.1222014665584514
117,1.4915657521853134,0.2091767994290456,0.0901095324700783,2.499467292816175
118,1.3874393659732407,0.2368491639021462,0.20956480433520308,0.6754296711059383
119,1.4690328659463006,0.3626983166087035,0.3636476791459182,0.3056566851628096
120,1.2141528208014585,0.6029769730791871,0.46050542131234984,0.09447681097425929
121,0.8265600211227434,0.2618934454658065,0.13079909465110293,1.8940763378392458
122,0.6531154174438675,0.29605588373730796,0.7893493779188062,0.3776519815467524
123,0.03422873364663366,0.7852713139475115,0.5990530771279294,1.0665908002652005
124,0.3263400608346359,0.5174319497465433,0.36322995780841505,0.8724393144290793
125,0.36745827377903745,0.6738847697167445,0.25746316785936185,0.34631200776723814
126,0.33264908545511995,0.8296661569414128,0.31766987633559557,0.754579888571015
127,0.007581124317634399,0.8952950101236515,0.15706291748131596,0.6272526105685725
128,0.14488513240767859,0.8638502433928505,0.14881293619619063,0.2571222191154168
129,0.38104691265487695,0.8887990163059494,0.10863470268575477,1.0831024068857904
130,0.46072643146635744,0.7761326457101466,0.4686402975217106,0.6225238624369239
131,0.044370525246119584,0.4770921796141006,1.5871512663580205,0.9402193139203278
132,0.9179114711709027,0.30878192730613996,0.9386195166292682,1.2409129746229883
133,1.478607525682113,0.2637105451789569,0.4784804362212147,1.7973091672087467
134,0.6539230265707568,0.6049147616950852,0.54243407129128,1.005722049060186
135,1.2396789298931887,0.2795253898053974,0.699524060905227,2.097190330034423
136,1.6047671062994173,0.8265484397825628,0.5286106545608813,1.210966999823869
137,1.2454707980761448,1.168678375944971,0.5539172512335749,0.4513151766274132
138,1.299398205739426,1.388246862401427,0.06911131876953562,0.052051586396109434
139,0.6295190711235815,1.3094378435568985,0.8835416451291446,0.9401143561473007
140,0.5377111574845161,0.9150564036430473,0.020626063592531524,1.4906613458265532
141,0.07433614165582622,0.8487691813930964,0.24764235840442037,0.8270567766176488
142,0.6711085433485965,0.6858437775398672,0.5715113164710646,1.40146158313295
143,0.6214199785575896,1.2338157906770293,0.2544563969556412,0.88432628780841
144,0.13486573670104807,0.8827066793208806,0.5999361454635893,0.41850269037145765
145,0.13327170274832653,0.48549647988192723,0.5149127476090368,0.14708695166590033
146,0.35672723642028376,0.9117713492851732,0.9111880349869994,0.6495335839096709
147,0.2636565174976947,0.06472195173324047,0.2549260688366809,0.4971668946859874
148,0.06867749235594364,0.27209689939370496,0.6939498036851628,1.3765156374075542
149,0.41632823640162553,0.3401963344374258,0.9481980960437018,0.24855023188287292
150,0.608046555630448,0.3749503052262188,0.4707631777663938,0.41023787579318843
151,0.2565775622320555,0.818768180100051,0.3237242341705274,0.07267146643803374
152,1.1685820967483065,0.5313886520308055,0.6414741965123243,0.34217111687109564
153,0.20652082619575748,1.2257392828617124,0.8378082684340895,2.0545691017228354
154,0.007045808146612444,0.4361614224093244,0.14931974311153343,0.758833143863941
155,0.1248698415706905,0.3124800856700685,0.4114860338002209,0.5263922028786128
156,0.29218042076002254,0.0029060245846050103,0.5936863524554296,0.12096141735010006
157,0.18532795956831008,0.42092320589825494,0.0866820509469957,0.2858976289894014
158,0.6849079476718266,0.4485190839281332,0.8594363551401053,1.2719690011198328
159,0.7034730324473788,0.2055603846204495,0.19782988964292966,0.16842849763871492
160,0.6623080194298854,0.05908728152698894,0.6612464777478334,0.536022175158293
161,0.7849486089866267,0.3827929805596243,0.11530834393818964,0.27156458145166146
162,0.712602447504019,0.37518012728992334,0.4217472937267224,0.48217821021249535
163,0.5763628746423476,0.21480595616639772,0.888748595781247,0.08036599402150653
164,0.4650946506222749,0.4913492977511858,0.6024290180762852,0.7703156827916627
165,0.13518063704436079,0.6123754105253181,1.7307611406413823,1.130798660620666
166,0.5407502509663544,0.19176478251986467,1.174022875318367,0.962428441035048
167,0.5995068641298776,0.5115173066619856,1.5142615882801098,0.333730036330037
168,0.6843965559974144,0.008125601891377303,0.6193178193832365,0.07577921814922318
169,0.7687650511180251,0.1962588253451469,0.27624734683069574,0.4959020996143721
170,0.8127481396195159,0.3078110928749452,0.3302639239994897,0.622446435089443
171,0.6926519419269239,0.42457027442589546,0.33408460461800765,0.3232186878629918
172,0.9404610275838345,0.21563891965622797,1.7749490380219979,0.8004718810146166
173,1.4439392315947104,0.715477325349321,0.2852911846232411,1.0018837627379082
174,1.2883489533725985,1.1252614745420781,0.08574032859813366,0.07747331721438279
175,1.236891651458026,1.1813123176373594,0.19631117223926584,1.1841545494476076
176,1.0070565293735279,1.3252332200171224,0.16382602803199176,0.19509030150897558
177,0.7082829492808268,1.2881138924262279,0.15636848493452815,0.07249141929708257
178,0.4450614990962356,1.1911026954196948,0.36020636937508854,0.2929991524687393
179,0.5320041334961911,1.0456604114785413,1.1665955180246603,0.39622183765700064
180,0.2968370619736557,0.93421870359604,1.0934077982101,2.1085186202979145
181,0.3425761711839739,0.29048903828035366,0.509829163355141,1.7105628917967988
182,0.0829762965468578,0.653740245058584,0.45289428644928414,0.19363397894493373
183,0.1322114352668942,0.5118066429663322,0.36415927301783685,0.6072773022160943
184,0.018970064959498153,0.36300863404711076,0.017208929524102443,0.5737159318056059
185,0.11586560836770164,0.44619269985928833,0.04606703379331748,0.6342980199600192
186,0.2088542649012728,0.6951248689171909,0.49649321432881677,0.5748285507934552
187,0.042962417218295725,0.32943024216897165,0.4174598942178027,0.4979314838910939
188,0.3144392318192372,0.0441699490823377,0.2218440285034984,0.7300733759582266
189,0.0032570139056228515,0.2012500576108891,0.5214411154810681,0.1274051751705138
190,0.14057218722288056,0.04715204777531989,0.19526870230767762,0.598504919770951
191,0.587580156751156,0.1143923920014551,0.3982474665034732,0.45383295385701006
192,0.7195521144720535,0.3065473419867264,0.1298519463118895,0.16874525600379298
193,1.4828487253789435,0.2998934360227624,1.6215409415034947,1.1184887974646804
194,1.207803657164417,0.9016657424953753,1.2034163257378805,0.0644935991629826
195,1.8672442227776687,0.4236497921907884,2.6293277045592407,1.744878028189289
196,1.9827457047065529,1.2686507304531407,0.1730002336905218,1.3999707698049562
197,1.881999680316446,1.3244837555472457,0.11573582549338308,0.3514690324947549
